text,label
What can I do to verify my card?,support_request
Why is top-up verified?,support_request
Why do I need top-up to be verified?,support_request
How do I authenticate my top-up?,support_request
What is the verification process for my card?,support_request
i don't see the top-up verification code anywhere,support_request
I'm being asked for a verification code. Where do I find it?,support_request
Why does a top- up need to be verify?,support_request
Help my find the verification code on a top-up.,support_request
How can I verify my top up?,support_request
I need help finding the verification code on the top up card.,support_request
What does top-up verification do?,support_request
I CAN NOT FIND THE TOP-UP VERIFICATION CODE.,support_request
How do I go about verifying the top-up card?,support_request
why do i need to verify the top up?,support_request
Are extra charges added for sending out additional cards?,support_request
I'd like to order an additional card,support_request
I want some extra physical cards.,support_request
"I would like open a second card for my daughter, how can you assist me?",support_request
Am I gonna be charged for sending out more cards?,support_request
Would I have to pay anything if I need an additional card?,support_request
Is it possible to get a second card for my daughter?,support_request
Can I get a few more physical cards?,support_request
What's the limit on total number of cards I can have?,support_request
Is there a charge for sending out more cards?,support_request
How much does it cost to get more cards?,support_request
How can I create another card linked to this account?,support_request
May I order another card?,support_request
Can I order another card?,support_request
Can I order a second card?,support_request
Can I have more physical cards?,support_request
How many physical cards am I allowed to have?,support_request
I want to get few more physical cards,support_request
Please tell me if I'm going to be charged for sending out more cards?,support_request
Can I get more cards just incase?,support_request
Would I be able to get a second card?,support_request
Do you charge for sending out more cards?,support_request
I need a second card on this account for my daughter.,support_request
How can I get another card?,support_request
Can I have a third card?,support_request
I have left my card at my parents house. Can you send me a spare one please to use in the meantime?,support_request
I'd like to provide my daughter with a card - could I get an additional card from my account to give her?,support_request
What is the price for an additional card?,support_request
Can I get a second card for free?,support_request
Will I be charged if I add more cards to the account?,support_request
How many cards am I allowed?,support_request
"Can my daughter also have a card issued in her name, but linked to my account?",support_request
I'd like to order another card,support_request
Can I have a supplementary card?,support_request
"I lost my card and need a new one, will it cost me?",support_request
My daughter need a card from this account. Is that possible?,support_request
My daughter would like a card from my account?  Can I do this?,support_request
Are there any fees to get additional cards?,support_request
Can you send me more cards for my account?,support_request
"I would like some more physical cards, what is my limit?",support_request
Can I have a duplicate second card?,support_request
"I want to give a second card for this account to my daughter, would this be possible?",support_request
What is the procedure for me to get more cards on my account?,support_request
Am I permitted to have a spare card?,support_request
I was wondering if I could get a second card on this account? I would like my daughter to have one.,support_request
Do I have to pay for a second card?,support_request
I would like to purchase another card.,support_request
Is it possible to order another card?,support_request
I'd like to have extra cards. Will I have to pay for that?,support_request
How do I get a spare card?,support_request
How do i request more physical cards?,support_request
What steps do I need to get another card?,support_request
I would like more physical cards,support_request
Is there a charge for getting more cards?,support_request
Can I have a second card issued to another family member?,support_request
How do I obtain a second card?,support_request
How much is it to buy another card? I was hoping to buy another one.,support_request
Where do I order additional cards?,support_request
How much would an extra card cost?,support_request
I would like an extra card.,support_request
Do you send duplicate cards?,support_request
I would like to use one of my cards for a family member. Is that allowed?,support_request
Can another family member hold a card for this account in addition to mine?,support_request
I need another card,support_request
"If I need an additional card, is there a fee for that?",support_request
I want a new card,support_request
Will I get charged for sending out more cards?,support_request
How many different cards can I have for my account?,support_request
I need more physical cards.,support_request
Am I allowed to carry an additional card?,support_request
Does it cost extra to send out more than one card?,support_request
How do I get extra physical cards?,support_request
Can I get spare cards?,support_request
Is it possible to get another card?,support_request
I need more physical cards than I have right now!,support_request
Is a new debit card free?,support_request
How many cards can I have?,support_request
"If I want to send out more cards, do you charge extra for that?",support_request
Do you charge extra for duplicate cards?,support_request
I would like to get additional physical cards at this time,support_request
How do I receive more physical cards,support_request
"If I want to be able to give my daughter a card for my account, would I be allowed to get one for her?",support_request
Would it be possible for me to get a second card?,support_request
"I am interested in giving a second card to my daughter, how can I make this happen?",support_request
Is it possible for me to give my daughter a second card for this account?,support_request
"daughter needs card, how do i add her",support_request
Is there any way to get another card on the same account?,support_request
If I need more than cards will I have to pay a fee to receive them?,support_request
I need a new card.,support_request
I'd like to get another card,support_request
"If I get another card, what kind of fees am I looking at?",support_request
Will there be a charge for sending out more cards?,support_request
I would like to get a few more physical cards.,support_request
How many active cards can I have?,support_request
How much does it cost for additional cards?,support_request
What should I do if I want to get another card for someone in my family?,support_request
How do I order another card?,support_request
I'm looking to get an additional card.,support_request
Can I get another card?,support_request
I would like to get some extra cards?,support_request
Is it free to send out more cards?,support_request
Is it possible to purchase more physical cards with my account?,support_request
Is there a fee for sending out more cards?,support_request
How much is it to send out additional cards?,support_request
Will it cost me to get a second card?,support_request
How do I get another card,support_request
Is there a fee for sending additional cards?,support_request
Is it possible to have a second card?,support_request
I would like a second card.,support_request
What is the charge for sending out more cards?,support_request
"I would like to give another card to my daughter, how can I proceed?",support_request
What's the process to receive a second card?,support_request
how is it possible to add another card to account,support_request
How do I go about ordering another card?,support_request
How do I get extra cards?,support_request
Do you send more than one card?,support_request
Are extra cards free?,support_request
Do you charge for sending more cards?,support_request
Can I have another card in addition to my first one?,support_request
"I need a second card, can I have more than one?",support_request
I want a backup second card. Is this possible?,support_request
Physical cards are what I need more of,support_request
Can I have a spare card for this account please?,support_request
I need two cards. Is this possible?,support_request
Can I have more than one card?,support_request
I need another card for a member of my family. Is this possible? How soon can I get one?,support_request
Is there any way I can get more physical cards to use with my account?,support_request
Can I give a second card for this account to my daughter?,support_request
Is it possible to give a second card from my account to my daughter?,support_request
How much does it cost for a physical card?,support_request
Where can the cards be delivered?,support_request
What do i do to get a physical card?,support_request
Can I request a card?,support_request
Do I have to pay for a physical card?,support_request
"I need an actual card that I can hold in my hand, how do I do that?",support_request
what steps do i do to get a real card,support_request
Can you tell me exactly what fees I will expect to see in regards to your cards?,support_request
What do I do to get ahold of my own card?,support_request
Are cards delivered to my location?,support_request
Is it possible to get a physical card?,support_request
I would like to request a card.,support_request
I need to order a new card.,support_request
Can you send me the actual card?,support_request
"I would like to get a physical card, but I don't know how. Can you help me?",support_request
how do i get a new card,support_request
Where do you need to live to receive card,support_request
How do I get a real card?,support_request
How do I go about getting an actual card?,support_request
Please tell me how I can receive a physical card,support_request
I would like a physical card,support_request
Where are your cards delivered to?,support_request
Can I order a card please?,support_request
tell me how I can order my card.,support_request
Does it cost anyting to get my own card?,support_request
Is a physical card also available,support_request
Do physical cards cost money?,support_request
Are physical card available?,support_request
I want to request a physical card,support_request
Is there a charge for a physical card?,support_request
Do you ship your cards anywhere?,support_request
I want a real card,support_request
Where do you deliver cards to?,support_request
Where are the cards delivered to,support_request
What do I owe for a new card?,support_request
Is it possible to order a card?,support_request
What areas are cards delivered to?,support_request
Where can I order a card?,support_request
Is there a fee to get an actual card?,support_request
do i need to add money before i order a card,support_request
What does the bank charge for lost or stolen card replacements?,support_request
Is there a fee for physical cards?,support_request
How can receive a physical card,support_request
Can I have a tangible form of my virtual card.,support_request
Where will I get my card?,support_request
Help me order my card.,support_request
Where do I go to order my card?,support_request
"Can I get a physical card for free, or is there a charge?",support_request
How do I get my card?,support_request
Is a physical charge extra,support_request
Where do your cards get delivered to?,support_request
Do I receive the physical card for free,support_request
I really want a physical card. How do I get one?,support_request
can i get a physical card online,support_request
What do I need to do to get a card?,support_request
I would like a card please.,support_request
I need to get hold of a physical card?,support_request
Can I get a new card?,support_request
Can I get a card in person?,support_request
How can I order a card?,support_request
Can I order a card?,support_request
Where do you export the cards to?,support_request
Can I receive my card anywhere?,support_request
how do I ask for a physical card?,support_request
How to order my card?,support_request
Where can I get a physical card?,support_request
How much for an actual card?,support_request
Can you tell me how do I get a card?,support_request
How do I actually obtain a card myself?,support_request
Card delivery services? Where?,support_request
Can I get an actual card,support_request
I would like a  physical card sent to me.,support_request
How can I order my card?,support_request
Do I get a card to keep in my wallet?,support_request
How do I order a card?,support_request
What is the process for getting an actual physical card?,support_request
What is the price for a physical card?,support_request
At which locations can I order a card?,support_request
Is it possible to get a real card?,support_request
I would really like a physical card.,support_request
Can I get a physical card,support_request
Where do we mail the card?,support_request
How to receive the actual card,support_request
What is the cost for physical cards?,support_request
Do I get an actual card?,support_request
how much does a card cost and why do you charge me,support_request
How do I order my card?,support_request
How do I receive a card?,support_request
Can cards be delivered? Where?,support_request
Is there a fee to order a physical card?,support_request
How do I go about ordering a card?,support_request
"I need to get a card, how do I do that?",support_request
What do I need to do in order to get a new card?,support_request
Show me where to order my card.,support_request
IS there anywhere that a card cannot be delivered?,support_request
How do i receive a physical card?,support_request
I need a physical card.  What are the fees?,support_request
how much for a physical card?,support_request
Where do I order a card?,support_request
Where do you mail physical cards?,support_request
Is payment required to get a card of my own?,support_request
I still don't have a card. How do I get one?,support_request
Where do I find our how to get a physical card?,support_request
What are the places that you deliver cards to?,support_request
Where are cards available to order?,support_request
What locations are cards delivered to?,support_request
How much is a physical card?,support_request
Do I get a real card?,support_request
What fees do you charge for the standard card?,support_request
I want a physical card,support_request
Will you charge for a physical card?,support_request
I'm interested in getting a card. How does one go about doing that?,support_request
How would I go about getting a physical card to use in stores?,support_request
Will there be a fee to receive a physical card?,support_request
I would like to have a physical card to carry around and use. How can I get one?,support_request
What's the procedure for getting a card?,support_request
Where are the cards transported to?,support_request
What fees are charged for a physical card?,support_request
can i order cards on the app,support_request
Can I revive a physical card.,support_request
Why isn't my disposable virtual card working?,complaint
Can I use my virtual card to complete transactions for memberships?,complaint
Why won't my virtual card work?,complaint
My virtual card is just not going through.,complaint
My virtual card isn't working.,complaint
My disposable virtual card was rejected.,complaint
My disposable virtual card got rejected,complaint
Why was my virtual card rejected?,complaint
My throwaway virtual card won't work,complaint
My disposable virtual card wouldn't process my payment?,complaint
The virtual card won't work.,complaint
Is there a reason why my virtual card won't work?,complaint
Help me get the virtual card working.,complaint
I can't seem to get my virtual card to work.,complaint
My disposable virtual card isn't working.,complaint
I tried paying with my disposable virtual card earlier but it was rejected. What can I do to fix this?,complaint
I can't use my virtual disposable card,complaint
How do I get this damn virtual card to work?,complaint
I can't get the virtual card to work,complaint
This disposable virtual card is not working.,complaint
i cannot get virtual card to work,complaint
My virtual car is not working.,complaint
I cannot get my disposable virtual card to work,complaint
I cannot get my virtual card to function.,complaint
What is the reason I got rejected for using my disposable virtual card to pay a subscription to the gym?,complaint
I can't get my virtual card to work at all,complaint
I can't get my virtual card to work.,complaint
I can't do any business with this virtual card.,complaint
"I received my Virtual card information, but was unable to use it to make a purchase. Why did this happen and what can I do?",complaint
Why can't I make multiple payments with my virtual card?,complaint
Please help me.  My disposable virtual card won't work right.,complaint
Can I use my virtual card for recurring monthly payments?,complaint
virtual card won't work for me,complaint
My disposable virtual card won't work.,complaint
I tried to use my disposable virtual card to pay a subscription to the gym and it got rejected. Any ideas why?,complaint
Why is my disposable card not working?,complaint
What do I have to do to get the virtual card to work?,complaint
What do I do if my disposable virtual card doesn't work?,complaint
I can't make purchases with my virtual card.,complaint
I have a disposable card but it does not work?,complaint
My Virtual card was rejected for a car rental. Why?,complaint
The wrong exchange rate was applied to me while pulling out cash.,complaint
I got less cash because of the exchange rate.,complaint
Why is the fee for taking money out so high?  I feel I was overcharged and I would have never used this ATM if I would have known ahead of time.,complaint
I believe a wrong exchange rate was applied towards a cash transaction I made abroad.,complaint
"When I got my cash, the amount was not what it should have been, based on the exchange rate.",complaint
"I tried using a foreign currency at an ATM, but the ATM provided me an incorrect rate. Why is that?",complaint
"Over the holiday I withdrew cash from the ATM and it seems that I was severely overcharged. Had I known that I would be charged those fees, I would not have used the ATM!",complaint
I think when I withdrew money when out of country the exchange rate was wrong.,complaint
Why did my exchange rate change?,complaint
"Hello, in these holidays i have been overcharged on the amount i have withdrawn on one of your ATMs. I did not had any clue about the horrible charges otherwise i would not have withdrawn.",complaint
Can I make a withdraw in my home currency at an ATM? I'm on vacation and don't have cash with me. This is cause for a bit of concern. Is it possible to withdraw here without additional fees?,complaint
"I have made a withdraw from an ATM this last holiday, why is there such a high charge from this transaction?",complaint
The exchange rate is incorrect for my cash withdrawal transaction.,complaint
I think the exchange rate for my for my cash withdrawal is wrong,complaint
"When I got cash, the exchange rate applied was wrong.",complaint
"While abroad, I got cash, and the exchange rate applied is wrong.",complaint
I think I was charged a different exchange rate than what was posted at the time.,complaint
Foreign currency rates were put in wrong at an ATM i used.,complaint
"I was overcharged at an ATM while on vacation. I needed cash so I had to use it, but your charges are outregous and I wish I would have known beforehand.",complaint
The exchange rate for my withdrawal was wrong.,complaint
"Hi, I have withdrawn cash from the ATM on holiday and i guess withdrawal amount has been overcharged. I did it as i was not aware of these charges.",complaint
I withdrew  money from the ATM and was overcharged.  It said nothing about an extra fee.,complaint
I think the exchange rate was incorrect.,complaint
The exchange rate for the money I took out in a foreign country is wrong.,complaint
When I made a cash transfer abroad the wrong exchange rate was applied,complaint
what are weekend rates for getting cash,complaint
I believe I got a wrong exchange rate when I got cash.,complaint
The exchange rate was messed up from the ATM,complaint
"Do any of your machines provide cash from my home country? I don't have any money on me and I'm on holiday so I'm concerned. Also, will I be charged anything to do this?",complaint
"After I got my cash, I found out my exchange rate was wrong.",complaint
Can you check the exchange rate on a cash transaction I did overseas,complaint
"I was abroad and needed some cash, but I think the wrong exchange rate was applied to the transaction.",complaint
Why did you give me so little currency?,complaint
"I traded some of my money from my native country into an ATM to exchange for foreign currency, and the money I received was a different equating amount!",complaint
what are the exchange rates for getting cash,complaint
Someone may have made an error in figuring out the rate of exchange.  I should have received more cash than I did on my most recent withdrawal.,complaint
Is there extra fees for making a withdraw in a different country at a cash machine.,complaint
I had trouble with an incorrect rate being applied when using the ATM with foreign currency.,complaint
I didnt get the correct exchange rate for getting cash,complaint
Do you offer free ATM withdrawals of ones hometown currency while on holiday?,complaint
Can i get money in my home currency at some ATM ? As I am on holiday and bit concerned because i do not have any cash with me . Is it possible to withdraw without any additional cost.,complaint
I used the ATM to get money out and did not realize I would be charged as much as I was or I would not have done that!,complaint
I didn't get the right amount of  cash because of the exchange rate.,complaint
"Hello,  In my most recent ATM transaction, I didn't receive nearly as much cash as I thought I would - what is your exchange rate policy?",complaint
Using international ATMs messes up the exchange rate.,complaint
You've incorrectly calculated the exchange rate for my cash withdrawal,complaint
I was needing you to see if the exchange rate is correct from when i got cash,complaint
I did not get the right exchange rate while getting my cash out.,complaint
Why is the exchange rate different than expected on my transaction?,complaint
I think the bank made a mistake on the exchange rates,complaint
Is there a fee associated with using foreign exchange ATMs?,complaint
When I exchanged currencies the value of my money changed.,complaint
Can i get money back in my home currency at  ATM? As I am on holiday and bit concerned because i do not have any cash with me . Is it possible to withdraw without any additional cost.,complaint
The wrong exchange rate applied to my cash withdrawal.,complaint
I don't think the exchange rate was right.,complaint
I exchanged cash when traveling and the rate was incorrect.,complaint
what is the exchange rate when i get cash,complaint
I noticed my exchange rate was incorrect when I got cash.,complaint
Why is the exchange rate so high? This should have been a much higher amount of cash for that to apply.,complaint
Is it possible to use an ATM when I am not in the country and make a withdraw with out extra fees?,complaint
"This past holiday I made a withdraw at the ATM machine, and it seems I've been charged too much.",complaint
My exchange rate is wrong when I get cash.,complaint
Why did I only receive this much currency?,complaint
When I got cash the exchange rate was wrong,complaint
An overseas cash transfer did not work correctly,complaint
I didn't receive the correct amount of cash when I exchanged it overseas.,complaint
"I needed some cash while abroad, and I'm pretty sure the wrong exchange rate was applied.",complaint
I believe that the rate of exchange for my cash withdrawl is incorrect.,complaint
what is the correct exchange rate for getting cash,complaint
I'm unhappy with the exchange rate your cash transactions.,complaint
I think that the exchange rate for the withdrawal of my cash is not right.,complaint
The cash withdrawal I took seems to be off. The exchange rate is wrong.,complaint
I got cash abroad and the exchange rate applied is wrong,complaint
I wasn't applied the correct exchange rate when getting cash,complaint
"I need an accurate exchange rate, when I make my withdrawals.",complaint
Can I withdraw money in my hometown currency while on holiday without any additional fees?,complaint
Why is the exchange rate wrong for my cash withdrawal?,complaint
I noticed the exchange rate for cash withdrawal isn't right.,complaint
what is going on with my cash withdrawal? the exchange rate is wrong,complaint
When I was abroad the exchange rate for me was wrong.,complaint
What on earth is up with the exchange rate! This should have been a much higher amount of cash,complaint
Can the exchange rate change while I am in the process of making a withdrawal?,complaint
The exchange rate was wrong?,complaint
how come when i got cash the exchange rate was different than it should be,complaint
My rate is not right when I used my card in a different country's money.,complaint
How can I get money in my home currency while I'm traveling internationally? I wanted to take it out of a local ATM but am worried that I will get charged extra fees.,complaint
I got cash abroad and need to check the exchange rate,complaint
Can I get money in my home currency at an ATM? I'm on vacation and don't have cash with me. This is cause for a bit of concern. Is it possible to withdraw here without additional cost?,complaint
Can I make a withdraw in my home currency at an ATM? I'm on vacation and am a bit worried because I don't have cash with me. Is it possible to withdraw here without any additional costs or fees?,complaint
The amount of cash I requested to withdrawal did not match what I received when exchanged,complaint
I did not have the right exchange rate applied to my situation of pulling out cash,complaint
The exchange rate was different when I got cash,complaint
how come my withdrawal rate is wrong for my cash withdrawal,complaint
I had the wrong exchange rate applied to some cash I got abroad.,complaint
I believe my exchange rate is incorrect,complaint
I found the exchange rate for my cash withdrawal is wrong,complaint
The cash abroad exchange rate is applied wrong.,complaint
The ATM I used for foreign currency provided the wrong exchange rate.,complaint
what is the exchange rate for foreign ATMs,complaint
The exchange rate for me was wrong when I was abroad.,complaint
"Help me!  When I was abroad, the exchange rate was wrong.",complaint
My cash withdrawl has the wrong rate of exchange.,complaint
"While abroad I got cash, and a wrong exchange rate was applied.",complaint
I got money overseas and the exchange rate was wrong,complaint
the exchange rate I got for cash was wrong,complaint
The exchange rate for case abroad is applied wrong.,complaint
"When I received my money, it was not in the correct amount. The exchange rate was not what it should have been.",complaint
I tried withdrawing money in another country and the exchange rate was wrong.,complaint
I withdrew some cash and the exchange rate seems to be wrong.,complaint
I withdraw money abroad but I didn't get the right amount.,complaint
The applied exchange rate is wrong for the cash I got abroad.,complaint
I am reluctant to use ATMs international because I don't get an accurate exchange rate,complaint
I didn't receive the correct exchange rate when I got cash.,complaint
How did you arrive at the rate of exchange? I thought that I would get more cash.,complaint
I think the exchange rate for the cash I withdrew was wrong.,complaint
Can i get money in my home currency at my ATM ?I am on holiday and bit concerned because i do not have any cash with me .Is it possible to withdraw without any additional cost.,complaint
When I received my cash; they had my exchange rate incorrect.,complaint
I was given the wrong exchange rate when getting cash,complaint
I thought I was going to receive more currency?,complaint
While on vacation I used an ATM to get cash and was overcharged. These charges are ridiculous and had I known about them I would have never used it.,complaint
What is wrong with the exchange rate? This should have been a much higher amount of cash for that to apply.,complaint
"When I got cash, my exchange rate was off.",complaint
Please tell me how the exchange rate is determined. I was expecting more money for the transaction.,complaint
the exchange rate was different than expected,complaint
I think that there was an error in calculating the exchange rate.  I recently withdrew cash and received much less than expected.,complaint
what are the exchange rates for foreign currency ATMs,complaint
I'm upset because I got charged a ridiculous fee when making an ATM withdrawal over a holiday weekend.  It didn't notify me beforehand either or I wouldn't have ever done it.,complaint
"When I received my cash, the exchange rate was wrong.",complaint
"I was using foreign currency at an ATM, but the rate was typed in wrong.",complaint
"On my last trip, I received the incorrect exchange rate.",complaint
the exchange rate for my withdrawal is wrong,complaint
The exchange rate applied was incorrect when I was traveling outside the country.,complaint
Whats wrong with my currency exchange?,complaint
Can you please check the exchange rate when I was getting cash?,complaint
The exchange rate for my cash withdrawal was incorrect,complaint
The wrong exchange rate was used for my cash withdrawal,complaint
I'm looking for a machine of yours that will provide me cash from my home country. I went on holiday and don't have any cash on me. Will your machine charge me extra to do this?,complaint
I withdrew cash and I think the exchange rate is wrong.,complaint
How do you figure out the exchange rate? Can you explain why I got less money than expected?,complaint
I got cash and the exchange rate should have been different than it ended up being.,complaint
Rates were applied wrong while using foreign currency at an ATM.,complaint
I was charged an incorrect exchange rate for a withdrawal.,complaint
"My ATM transaction shorted me on cash, and I think the exchange rate was wrong. Did I receive the correct rate?",complaint
"I draw out money from your ATM during holidays, and was charged insanely. I wouldn't have done it, if i had a little sense about the shocking charges.",complaint
In a recent withdrawal I received less cash than I expected to receive.  Did someone make an error with the exchange rate?,complaint
When I got cash I believe that the exchange rate was wrong,complaint
The rate applied to my foreign currency at an ATM was incorrect.,complaint
I tried to use the ATM with foreign currency. The conversion rate applied was wrong.,complaint
I am perplexed. Why is it that I received an extremely wrong rate when I tried to use an ATM using a foreign currency?,complaint
I made an ATM withdrawal over the holiday and then later realized I was charged an exorbitant fee!  I never would've made this withdrawal if I'd known I'd be charged so much.,complaint
I am travelling and I tried to withdraw cash but didn't get what I was supposed to get.,complaint
I got some cash out of the ATM over the holiday and it seems that I've been grossly overcharged. I wouldn't have done that if I knew of these outrageous charges!,complaint
The exchange rate was wrong in the foreign country I got cash in.,complaint
The exchange rate for foreign ATM currency is wrong.,complaint
"Can I get money in my home currency at some ATM? I'm on holiday and am a bit concerned because I don't have any cash with me, it is possible to withdraw here already without any additional cost?",complaint
I think the exchange rate for the cash I withdrew wasn't correct.,complaint
The rate of exchange for my cash withdrawal is wrong.,complaint
"I have a question about ATM transactions. Can I take money out of an ATM when I'm traveling abroad? And, can I get the money in my home currancy?",complaint
you got the exchange rate wrong for my cash withdrawal,complaint
I withdrew cash abroad and the exchange rate applied is wrong.,complaint
You applied the wrong exchange rate while I was traveling outside the country.,complaint
Why was my cash withdrawal given the wrong exchange rate?,complaint
I think the exchange rate is wrong for my ATM withdrawal,complaint
What do you use disposable cards on?,support_request
How do I get a disposable virtual card as well?,support_request
"I want a disposable virtual card, how do I do that?",support_request
What are the disposable cards for?,support_request
I need a disposable virtual card. Please tell me how to order one.,support_request
What systems do you have in place for my security when using my card for everyday purchases?,support_request
Why use a disposable card?,support_request
How can I get disposable virtual cards?,support_request
Can you tell me about these disposable virtual cards?,support_request
Do you offer disposable virtual cards too?,support_request
can i get a virtual card online,support_request
How do I request a disposable virtual card?,support_request
How can I create a disposable virtual card?,support_request
When will you be taking orders for disposable virtual cards?,support_request
Who can purchase a disposable virtual card?,support_request
How does a disposable virtual card work?,support_request
What is the function of the disposable cards?,support_request
Do I need a disposable card?,support_request
Is there a disposable virtual card?,support_request
Please tell me how disposable virtual cards work?,support_request
how do I get a disposable virtual card?,support_request
Can you please explain disposable virtual cards for me?,support_request
How do I create a disposable virtual card?,support_request
Why would I need a disposable card?,support_request
What are the disposable cards used for?,support_request
What are these disposable virtual cards all about?,support_request
What is the process to create a disposable virtual card?,support_request
Will you tell me how I am supposed to use the disposable cards?,support_request
How about disposable virtual cards?,support_request
Please send me a disposable virtual card.,support_request
I want to make an online purchase but I don't want to use my credit card. Can you tell me how a disposable virtual card works and where I can apply for one?,support_request
What can I do with a disposable virtual card?,support_request
Do you have the option for a disposable virtual card?,support_request
What are disposable virtual cards?,support_request
I want a virtual card that is disposable,support_request
"I would like a disposable virtual card, could I get one?",support_request
Please can i get a disposable virtual card as well?,support_request
disposable virtual card can be ordered where?,support_request
Where do I get a disposable card,support_request
In what way can I use the disposable cards?,support_request
How can I go about getting a disposable virtual card?,support_request
how do the cards work?,support_request
I need to get a disposable virtual card?,support_request
How can I get a disposable virtual card?,support_request
Can I get a disposable virtual card?,support_request
How can disposable cards be used?,support_request
Please explain how I use the disposable cards?,support_request
Can you tell me more info about virtual disposable cards?,support_request
I need a disposable virtual card.,support_request
"Can you point me in the right direction of where to go to roder a disposable virtual card, I can't seem to find it.",support_request
What is the procedure for depositing a virtual card,support_request
can i get a virtual card,support_request
I would like to know more about what a disposable virtual card is?,support_request
Are there any disposable virtual cards?,support_request
Please tell me about disposable cards.,support_request
How would I use a disposable card?,support_request
How do I order a disposable virtual card?,support_request
Where do I order a disposable virtual card?,support_request
Can you provide me a disposable virtual card?,support_request
"The disposable cards, what are they for?",support_request
Can you help me get a disposable virtual card?,support_request
Can I order a disposable virtual card?,support_request
Are there virtual disposable cards?,support_request
Is it possible to get a disposable virtual card as well?,support_request
Can you tell me what are disposable cards for?,support_request
Can I use a disposable virtual card for any purchase?,support_request
What can you use the disposable cards for?,support_request
Where do I get a disposable virtual card?,support_request
How do I use disposable cards?,support_request
Can you tell me what the disposable cards are used for?,support_request
Is there a way to use this app with a disposable virtual card?,support_request
What are the uses for disposable cards?,support_request
Tell me more about getting a virtual disposable card.,support_request
How can I get a virtual card for a one-time transaction?,support_request
Can you tell me where I can order a disposable virtual card?,support_request
"I don't understand what a disposable virtual card is, can you help?",support_request
What are these disposable cards meant for?,support_request
What do the disposable cards do?,support_request
How do I receive a disposable virtual card?,support_request
Is there a disposable virtual card option?,support_request
Please explain how disposable virtual card work.,support_request
I'm not sure how disposable virtual cards work. Please help.,support_request
How do I use the disposable cards?,support_request
How do I know if i need a disposable card?,support_request
Am I able to order a disposable virtual card?,support_request
Can you tell me how to get a disposable virtual card?,support_request
How can I obtain a disposable virtual card?,support_request
Can you tell me where to go to get a disposable virtual card?,support_request
Is there any way i get a disposable virtual card as well?,support_request
I'm interested in learning more about disposable virtual cards.,support_request
How to a go about ordering a disposable virtual card?,support_request
I need a single use card for shopping online,support_request
"I need to deposit my virtual card, how do i do that.",support_request
What are the benefits of a disposable card?,support_request
What is the disposable card for?,support_request
I have heard about these disposable virtual cards but don't understand how they work.,support_request
The disposable cards - what are they for?,support_request
I think my top-up has failed.,complaint
Top-up is not working,complaint
My top up is not working,complaint
"My top-up hasn't gone through, what happened?",complaint
My top-up was rejected by an app.,complaint
For what reason did my top-up fail?,complaint
I can't add any more money.,complaint
Why won't my top up work,complaint
I topped up but the app denied it,complaint
My money I added isn't on my card.,complaint
"Hi, My card is getting declined continuously when i am trying to top-up. Request you to look into this issue or tell me any other alternatives.",complaint
My credit card was declined for top-up. Can you see if there is enough funds in my account?,complaint
Why did my credit card get declined for top up?,complaint
"Hello, there was an error while attempting top-up with my card this morning. I was able to use the card two days ago with no issues. Could you please assist?",complaint
"I've been trying to transfer funds to top-up my card, but the transaction is not going through.  Is there something I'm doing wrong?",complaint
Seems like my top-up has failed,complaint
I really need to top-up my card today urgently but my card keeps getting declined!! Can you please resolve this problem or try an alternative,complaint
"Hey, I attempted to top up my card today and for some reason it didn't work. When I did it the other way it worked just fine. Could you help me figure out why this is happening please?",complaint
I believe my top up has failed,complaint
I tried using my credit card with top up but it didn't work! I thought it was supposed to?,complaint
My credit card for was not approved for a top-up transaction.  What happened?,complaint
Why isn't my topup working?,complaint
My credit card did not go through. Can you see if it has insufficient funds?,complaint
Can I tell if my top off didn't work?  It doesn't seem to have.,complaint
"Hi, My card is getting declined during top-up. As it urgent, could you please resolve this issue, or guide me with other alternatives if any.",complaint
My top up is giving me problems. What is wrong with it?,complaint
I got my card a few days ago but am unable to top up. I'm thinking about closing my account because of this. What is going on?,complaint
Looks like my top up failed.,complaint
I urgently need to top-up my card but its getting declined. Please help me in this or advise with other options if any.,complaint
The top-up I ordered didn't process.,complaint
I don't think that my top-up worked.,complaint
Tell me why my topup wouldn't go through?,complaint
"I did a bank transfer to top up, but the money is not available.",complaint
What reasons would a topup fail?,complaint
"I tried topping up my account but it failed, can you help me?",complaint
Why has my top up failed?,complaint
"So my top-up failed, could you tell me why?",complaint
Why has my top-up failed?,complaint
I need to top-up my card today urgently but my card keeps getting declined!! Can you please resolve this problem or let me know if you have any alternatives,complaint
I tried to top up with my card but it was declined. I was able to a couple days ago and it worked. Is something wrong? Can you check it for me please?,complaint
Can you find out why my credit card didn't process payment? It was declined for top up so what's the deal?,complaint
How can correct Top up with the app to work correctly?,complaint
Is there any reason why my card didn't work when I tried to top up?,complaint
The app rejected my top up,complaint
My top-up didn't go through,complaint
Can you tell me why my top-up failed?,complaint
My credit card seems to have been declined for top up. Why is it not going through? Can you tell me what's going on?,complaint
My top-up didn't work.,complaint
My top-up never worked,complaint
It looks like my top up didn't work.  Why?,complaint
I topped up my card but the app rejected it.,complaint
"I attempted to top-up with my card this morning, but the transaction was unsuccessful. I received the card two days ago and was successful using it previously. Could you please help me?",complaint
I tried to top-up but it got denied.,complaint
My top up was denied,complaint
I think the top up failed,complaint
My credit card was just denied for top up! Can you tell me why this happened and what's going on?,complaint
